SG_SG,SG_PL,PL_SG,PL_PL,sent
-39.172466253999936,-41.818208664000075,-42.017013696000035,-37.917868780000006,litigant
-38.699782548000094,-42.619969225999995,-42.40106546399997,-38.924645686000005,logician
-44.328173844000034,-47.393501463999996,-47.06973356400006,-44.07875416199997,logistician
-36.30716361800004,-39.376386328000066,-42.44690671600007,-39.52723019999996,looker
-34.27256698999998,-35.888128212000034,-37.429397416000064,-32.97644921399996,loser
-35.06001308200002,-34.90416780800004,-38.994938732,-35.28154216600001,lot
-36.26296494399997,-40.634419382000004,-40.373048837999995,-37.44780631800004,lout
-33.38529799999998,-36.407281266000005,-37.10985662200001,-33.03470624400001,lover
-34.463652422000024,-38.06590368200008,-39.435989038000066,-35.94831737200002,lunatic
-33.00505250200002,-33.81030920400001,-35.904996555999986,-32.414645693999944,machine
-39.57237027400001,-40.029712300000014,-40.23400347599998,-38.063160420000074,mailer
-35.15464871200002,-36.906022288000045,-38.027956292000056,-34.93803631999998,maker
-36.47153798399995,-38.82293070999999,-38.86295277599992,-35.72176237599996,manipulator
-36.23590109799998,-39.36710514200009,-38.493214426000044,-34.590621623999986,marcher
-31.669941289999976,-35.3683442839999,-36.03617679999999,-32.939466529999955,master
-34.85883908199997,-37.416233970000064,-38.89402387999999,-35.77366754800003,mate
-39.139949948,-43.09021411200003,-42.57735666799991,-39.28039758600005,materialist
-35.58389901,-38.43056060400001,-39.575451442000016,-36.86091420399996,mentor
-34.194596816000036,-37.70468311800006,-37.0900011,-33.965145793999966,mercenary
-39.60696159399999,-43.446529309999974,-42.74872052599999,-39.41282220799998,metallurgist
-35.792545070000024,-38.573171407999936,-39.87686573400004,-36.99348374599994,midget
-35.89745672599997,-38.74188704999997,-37.90291235599995,-34.25880242200001,migrant
-40.70973969800004,-43.06474078400008,-41.409045033999966,-38.068246352000024,militarist
-43.60313581200006,-46.19719818600005,-45.91060466,-42.321439230000045,millenarian
-34.711385006000015,-38.79753272400003,-40.30284298800001,-36.48153602400001,millionaire
-41.4056292239999,-44.710681849999936,-45.43935047000002,-42.495547537999975,mineralogist
-33.59735257200002,-36.046446071999995,-37.48933082000006,-33.81256435799997,minor
-37.48004828800003,-40.36854515799997,-40.20944171000001,-36.63761484000003,misfit
-34.02971119000007,-37.742790555999996,-36.881678008000065,-33.834411671999966,missionary
-34.16972891999999,-35.04922348600006,-37.402955821999996,-33.486364042000034,model
-37.808323303999984,-40.125364618,-40.73727556199997,-37.49691195000004,modeler
-46.39358071400007,-49.13279668199995,-50.10335922999998,-46.833018567999936,moderationist
-39.311648278000014,-39.98653110000005,-41.451746902,-38.735322586,modifier
-40.049049656000044,-42.476959998000076,-42.447589215999926,-38.793639265999936,moneymaker
-32.064393197999934,-34.352171563999946,-35.875322026,-32.44903537599995,monster
-34.07780295000001,-37.7311132,-38.996466396000045,-35.68165393599991,moron
-33.77929765800004,-36.48454943599996,-37.77468479800004,-34.62011226200008,mortal
-35.829588921999935,-39.48317267400007,-39.569906075999974,-36.301641456000006,motorcyclist
-36.540909370000016,-40.22208357399993,-40.57137437,-36.655277359999964,mountaineer
-33.86442357800002,-35.468836554000006,-37.533700959999926,-33.14225129399993,mouse
-36.83592901999994,-39.416383677999995,-39.060915780000094,-35.71754459200007,mover
-32.15158558599999,-35.80801033200003,-37.840777809999935,-34.22925332199998,murderer
-38.37894533600003,-42.69884287599996,-42.253913569999945,-38.58809810000001,musher
-35.17558116000001,-37.38433479200002,-37.73611030199997,-34.42688351000005,mutant
-37.06175427000002,-37.30933595800006,-39.347788464000075,-35.775995119999976,national
-36.23314743599995,-39.1104441939999,-38.190030011999994,-35.195352426,nationalist
-34.57124780600006,-36.64437277400003,-36.16729176199997,-32.73500835400005,native
-38.93218345,-41.00202077800002,-41.75609529599996,-38.11316520200005,naturist
-35.97302790000001,-38.871725194000014,-41.42854298999988,-38.23838745200002,navigator
-35.29392816800004,-38.457380443999966,-38.91945673,-35.125166436,negotiator
-33.579325117999986,-36.026974597999995,-36.051169728000055,-32.859462639999954,neighbor
-34.634332512000015,-36.99072193799996,-37.29987018600009,-34.08958570599999,neighbour
-34.42352629600001,-37.74310732199999,-37.628738012,-34.174500054000035,nerd
-37.870666237999956,-40.091054822,-41.438610897999936,-37.17508376600001,nestling
-37.62721060199992,-40.63780847399997,-40.186990240000036,-36.98497507400005,nihilist
-38.786505900000044,-41.099161685999945,-42.02050098200003,-38.239464924000025,nonconformist
-38.93095800600004,-41.44258198199997,-41.16020458400003,-37.20611949399997,nudist
-42.210243763999976,-45.11709210800002,-44.877615146000004,-41.9734457980001,numismatist
-37.46485063999992,-39.65084085200007,-41.927358006000006,-38.367407596000014,objector
-34.458056054000046,-36.929112362000076,-37.900055832,-34.54435665199997,observer
-36.196734716,-39.69323296199988,-38.90637520199999,-36.178932693999975,occultist
-34.479534524,-36.705063081999995,-36.756114836,-33.15068671600001,occupant
-36.861025149999975,-38.94217242200008,-37.56959354599999,-34.118594810000005,occupier
-38.49092884200003,-41.93160253400003,-42.2859555380001,-38.941694400000024,oceanographer
-37.89402988199999,-40.914466927999975,-42.154350732000005,-39.005927544000095,oddball
-33.010798463999976,-35.43449719399995,-37.263777098000006,-33.59892851599999,offender
-33.08284843600002,-35.161618976000014,-35.89582572400003,-33.24223597800001,official
-38.56858760199997,-41.265236384000026,-41.270630722000064,-38.220594471999995,oiler
-33.64093365199998,-35.74526137400002,-36.871146534000005,-33.640625601999986,operator
-32.889237582,-34.345563771999984,-36.236378430000094,-32.80057388199998,opponent
-36.25462538000001,-37.123848885999976,-39.265387792,-35.142508631999966,organism
-35.53690063800003,-38.277260679999976,-39.903823422000016,-36.583369822000044,originator
