Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
player,-0.8672931934457433,1.0620981268311738,0.1753128199895771,0.7773447766234189,-1.1765638711943631,0.6561389270248675,-0.4954125904448577,0.5945105159710952
pleaser,-0.14748623205978398,0.8093715210911598,-0.07821751722454655,0.5900590787804779,-0.17208408749178983,-0.18053699594678316,-0.25347209388514913,0.32415776473127306
plebeian,-0.008386232878286215,0.6619844076201598,0.12452529453126635,0.7072896333868948,0.461413525703281,-0.9846988968949846,-0.5920620092324527,-0.39820605954558363
plotter,0.4191963456120342,-0.7062501550409847,0.37169427661102555,-0.012576883323851507,0.500736595938501,-0.4238505443419012,0.6491918432801976,-0.30567824141168615
poisoner,0.6585908077499347,-1.1844258907534018,0.7132437776279119,-0.15666063016284712,0.9173463628656362,0.511056254147321,0.6450274089780674,-0.14927161781743134
politician,1.049903100561908,0.6671047612352545,0.8609481168904287,-0.19926094156687088,0.3432028486195875,0.6956124970866261,0.8049088747860862,0.6887790812157077
polyploid,-2.070369085083098,1.904116731985765,-1.9479724264837102,1.4503625658730304,-2.1031579490290913,1.3585185168716405,-2.11147901371198,1.1845439584398303
possessor,0.4660503842175465,0.4741406118841236,0.19592679786882425,0.31294980830523467,0.11138662663679481,1.2737645035515937,0.3444440867171519,0.2827356801994945
poster,-1.1663342773104672,-1.7484078373133511,-1.3757185756722412,-1.0082550789461138,-1.3474574605012144,-1.4766237592557956,-1.2170775199114452,-0.8864129124741447
potentate,1.7735999184859916,-0.13101515234488226,1.625100505161341,-0.4583128169831308,1.8256810926791396,0.8174725073368626,1.604367697352049,-1.8742550313114863
pragmatist,0.41900885575133223,-0.29850845504634815,0.2170275045560734,-0.8652370422002703,0.3699616673644223,-1.145412722890109,-0.14365120430724884,-0.49598029782839714
prayer,-1.4128278421250011,-3.4571224638130693,-2.0257738433495427,-2.460585294550491,-1.0862990091079934,-3.5969630867761735,-1.2600560973829245,-2.727695366101112
predecessor,-1.6484423566517414,0.26813742546750835,-1.4582036407792236,0.4468407175098751,-1.3663771711508441,1.6123772807115673,-1.413458791905562,0.7249289193977124
prisoner,0.8682788089101653,1.2136885800800516,1.2628230021486018,1.2939169611692791,0.8793784966496898,0.6856624975734187,1.1418728473024382,0.8821394808339968
processor,-2.156374756732138,1.5670032003869054,-2.0316963765762606,1.002241439460566,-2.3423758632008673,1.5877124302380166,-2.0278189460406812,1.1827064123797193
producer,0.25441599101561996,-1.9051820420567671,-0.1661205660555891,-1.9507166192920704,-0.014029893605657567,0.019993800744014315,0.35967892253574235,-1.2024168193726714
professional,-0.35775891035382146,-0.45535533744178674,-0.2916017792246203,-0.46164354453608053,0.14944931227040972,-0.46549210072717084,-0.4442505122028815,-0.21580809649209426
profiteer,0.052010035810873205,1.1890927520292043,0.23055691151769053,0.6488374045470617,0.2116031098841108,0.4658910332645458,-0.5116735066558016,1.539570673675268
programmer,0.10314558147556149,-0.013751108973734012,0.05168916907076457,-0.12231869684935531,0.06249072876233941,0.2457225296840496,0.6007165981766283,-0.0836502169054385
progressive,-0.74218586795182,0.07460377525813386,-0.5686317408149184,-0.771708740571041,0.16835916374176982,0.06514211183565786,-0.9711921071267018,0.5057640436785265
prokaryote,-1.8914033133713073,2.3728708185056284,-1.528439209733536,2.601152804563516,-1.3455310072261264,2.554065085643871,-1.2696607380394582,1.9214050175232997
propagandist,0.5323212720587428,-0.9922097299640921,0.5470452509164567,-0.9329803908305868,0.7645277367974279,-1.1526519606894068,0.3797116617224794,-0.09064084566213226
propagator,0.2400036158820422,-0.6840110913474233,0.31300987236057354,-0.38682027407438935,0.12251637117164034,-0.27293605225924306,0.3908037136854792,0.5129632855378
prophet,1.489268159352855,-0.9596961754275701,1.7848411590494724,-0.6988347899568019,1.428200137239617,-1.8229651622635625,0.9228699089587221,-1.7509771112606067
proponent,-0.27503823581708414,-0.3720426693157229,-0.588809709850855,-0.6429830367593922,-0.2019937277972934,-0.8155371336513946,0.06457241607181095,0.1765265791681126
prospect,-0.31963569730868135,-1.187795476541764,-1.160210251476864,-0.6941993159293736,-1.0120309546682362,-2.571211788407118,-0.9886999570150214,-1.929647662215464
protagonist,0.8730339338597989,1.0268287975814234,0.9435549318517357,0.9796544357644079,0.4397218807739414,0.39363634229448324,0.8230152969032916,0.4665034935963419
protectionist,-0.27091271283811724,0.5244585512117055,-0.2570182827273048,-0.4279405383660447,-0.08688822120610859,0.2910652737969376,-1.4456549767443532,0.7409022514747612
protester,0.7225651562107877,0.10216585850599136,0.5729403171045079,0.20948751257308104,0.6368785552438392,-0.061227771764617855,0.8108892799616014,0.3689805708637384
publicist,-0.2729488881515458,-0.5322319176285844,-0.4801611756541101,-2.0945949436022078,0.12459387466491303,-0.5158949917474746,0.2094739680789955,-0.35639208744982065
pugilist,1.7795917957003236,0.7127286407074995,1.925871100631078,0.7736251819327168,1.5006581685760207,0.3676781840401034,1.3498989379173314,0.9178959328309291
puller,-0.17355673613927475,-1.2577317638558854,0.05415521261576774,-1.0651133214912019,-1.108159100042476,-0.748648062465578,-0.3376566379835332,-0.7052041534703115
punter,1.4878339413085238,0.31471944838009186,1.046680103560537,-0.061084455428668284,0.6454902892657148,0.3630770824268725,1.0975132947480168,-0.019866772369196817
pupil,-0.38988864277249596,1.0138522927602918,0.6994771399705315,1.3128191495563573,-0.5547219740211973,0.3347844871193858,-0.18779401992779995,0.44077346085532765
pursuer,0.6192620572239663,-0.9971460566014181,0.31957042711614414,-0.8240870676658985,0.6111912912779938,-2.687507676807031,0.9477681127188528,-0.973380356356921
pussycat,-0.5540275973309973,0.20217961916069338,-0.7482477683070965,0.16891318984910592,-0.30570555900577273,-0.09792726125577565,-0.7063550387243749,-0.38535398974375207
pygmy,-0.9754113002389009,0.851727920065952,-0.242380530500431,0.3690591090489431,-0.021709656151723683,-0.06742296292456479,-0.9619400646327169,-0.5151146794475042
qualifier,-1.9446499552987424,-0.26651201453117107,-1.7946809537823856,-0.16272698462484358,-1.5419824051108977,-0.7198225001175607,-2.006205159768366,-0.2573506053017396
radical,-0.6408137303613823,-0.3322537454890434,-0.05584432434580066,-0.5367453957257351,0.2479212329773924,0.13600138872356718,-1.0293732950877215,0.6373252334575848
rafter,-1.9901942033817235,-1.0251599102966298,-2.0726364628651277,0.4458505974411186,-1.7416441282329553,-0.7585083461139497,-1.5892547656989175,-0.28842906602468665
rat,-0.18657292007312573,1.390571138142561,-0.49276327442638196,0.45295125237475864,0.6206600580758004,2.25438747334287,0.6823987707722171,1.628392982934887
rationalist,0.13129521512964093,-0.19033701610364603,0.25925815770655625,-0.8121956337524836,0.3429697480689191,-0.7680048167236218,-0.3019541721983804,-0.040505441311398854
raver,-0.2720732825161457,0.46952462997564975,0.144931551275708,-0.12026612114346587,0.34763668026598954,0.424163015059027,-0.032956486392315715,0.9865818369588597
reader,-1.1078506879936731,-0.273561893692512,-0.7760708440569183,0.47014278809276977,-0.435428329449231,0.07106643882953545,-0.6879633139896519,0.010430234884235834
realist,0.6876167794141911,-0.26403200828546675,0.539705131263003,-0.33896294766683416,0.6311117161429922,-0.5536285898790145,0.21935009661172764,0.11876112798034771
