Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
scab,-0.8457410063042217,-1.6531507279257227,-0.9673348932220274,-1.606732894934956,-0.5053880862443884,-0.8765041335375336,-0.33924691285938,-0.6847216290327159
scalawag,-1.757504029994342,-0.2039487498655938,-1.4934977347645961,0.015100214421489306,-2.4463663788623196,-0.09853405956716753,-1.8717797050888951,-0.5088652743236498
schemer,0.6327190500765716,0.3459647699606201,1.0135373043782865,0.260117948540025,0.7169113991451466,0.1637517486357584,0.6900854946296155,-0.18871867970636313
scholar,0.6888132992846039,-0.8422020830735911,0.7257265031953573,-0.46107685021631317,-0.4171199713273159,-1.4967069344795942,0.6686616583643464,-0.04889322833720457
schoolfriend,-0.06799364702614773,0.6506561853233236,-0.011965942802543261,0.6230572643517449,-0.043204238073726725,0.7421030707076577,-0.2692392892472725,-0.5188528049905814
schoolmate,0.0966501876136007,0.9587807970241438,0.2591785873227093,1.0587835726999066,-0.2200397836596278,0.7012114090192043,-0.3476568826296587,1.146817015039446
scientist,0.6960513060053576,-0.6270075077892686,0.8306677748328862,-0.6516454767254454,0.3317714347162615,-0.7594502496060109,0.9486793834127173,0.24148112373179914
scorpion,-0.9542421714235355,0.8431619192610184,-0.808694492245942,0.40046780279988514,-0.1094958615452066,0.9851674636460697,-0.32749159215244816,1.264809042673583
scoundrel,1.2999659016640697,-0.10756757828415005,1.2990090022207965,-0.13419035104913896,0.868615689924988,-0.30317970073874273,1.2453903618064393,-0.49505708559905937
scourge,-1.1502579106833442,-2.6332021994809387,-1.0581213504054585,-2.0229642618743964,-0.8414315391094194,-2.129428171990249,-0.9151813741356012,-2.7300342180029027
scout,0.15054034875180836,-1.2815907937782036,0.12726138574277268,-1.2919866801636275,0.16412813017401734,-0.592506869629167,0.3440925306364148,-0.2830784889825134
screamer,1.0435765522228373,0.49976401999267517,1.1674291690145728,0.5593270669281868,0.6941506726790136,1.2452675025179207,0.5003338188141571,0.8862346891443458
