Noun,Simple_s,Simple_p,SubjRelClause_s,SubjRelClause_p,SentComp_s,SentComp_p,PP_s,PP_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
caregiver,1.3252350530649784,1.0233599805587272,1.723110081007635,0.06231081671530306,0.9484514549377527,0.9664361882647585,0.9681148613517334,1.1636160964965758,0.8254834078924274,0.03751755385620879,-0.3868233028344101,-0.3893310720877048
carrier,-0.20239486568326112,0.5165593405980194,0.30469809295628447,0.8844269939645238,0.32065968602513883,0.31588773167762996,-0.669376531633723,0.591526672473113,1.1185798257416029,0.608736541879173,-0.3343334780410539,1.253571864658435
cashier,1.2867609493638825,-1.4082786945597985,1.602933396472037,-1.5754989410343714,0.9982395338371584,-1.71476079121419,1.308406128522849,-0.1290690697962042,1.4711042698886834,-1.2182369539003903,-0.2616942092874033,-1.083946373741112
castaway,1.3610562612567554,1.2748868509723372,0.051574482011943916,0.6019288296540223,1.483503960608507,1.1308951371036575,0.11162279162402161,-0.6793611574655846,0.1472444039686613,-0.032736249492888954,-0.34271676422433184,-0.5414252591588737
caster,0.937418842365169,-0.910754598094288,0.6718089107439106,-0.05003378755501872,0.6359726553929725,-1.1708856947083697,0.7109756172638079,-0.01268392111977528,1.1352204714762286,-0.7293779479077638,0.3486448050364894,-1.147624300710076
catalyst,-0.39909516303978776,-0.6247995871389675,-0.47464531244167474,0.2825126865938075,-0.052617259557957416,-0.5871410458093607,-0.6998219242329091,0.5465784020844953,-0.13921463322207558,0.6050121051220325,-0.14407312775255862,0.8932608263329764
category,-0.7923403527485031,-1.3494106565156072,1.3377073216299153,0.358471362722254,-0.8026632015724167,-0.9379208611251606,0.8749075587379664,0.8962691399521808,0.595535168188332,0.6938186127773844,1.8430796578699757,1.995704089006566
celebrant,1.1187435310513862,0.1627772803649374,0.5520352745910286,-0.3056090494359145,0.4237309153580856,0.025543760617949902,0.814205693342901,-1.2862897744447965,-0.5818212453626229,-0.4681549453883696,-0.879737708956591,-1.0871255081733922
censor,0.08826560629021205,-0.342504057732184,0.3286050135191308,-1.8417992638719802,-0.10396304751384533,-0.9488475130767854,0.19023951730175742,0.051855498779074506,-0.11606412423058234,-1.2673199309746692,0.023272762650469347,-1.0299401763049205
centrist,-1.5459883713388818,0.1159498701541323,-1.5212927285346765,-0.08842188797309086,-1.6599187446895276,0.42910073744271904,-1.277693452258283,-0.6014373952338943,-0.9454743326126178,-1.7058006551138933,-0.08767794577214104,-0.7849093808633527
centurion,1.370015638514692,-0.6602988655951358,0.9502346684283125,-0.7825336970295917,0.6031146009440487,-0.2919551261129016,-0.10960159402889234,-1.236231096989672,0.5368756851232801,-0.16212524845011006,-0.4212293333762581,-1.007263047331292
challenger,1.0322069128138607,0.5002695104775028,1.7482205401771735,-0.21624994737001202,0.8064275844583138,0.3160892138521829,0.9340657800752463,1.2875556534680286,0.9467163952839248,-0.1374869016063733,1.7509134918645017,0.8081047547967286
chameleon,0.6458732892351273,-0.22623455291154296,1.5129598337987145,0.14726632815842783,0.29652896285877217,-0.15260411605376156,0.34097125162417363,-0.020892049949439995,1.684182181803606,0.6340075446430952,1.1545068535550034,0.687362795111419
champion,-1.6905622793250388,0.6275981447145628,-1.0767969436952656,-0.12018220313806457,-1.0289786273175447,1.3059834576747815,-0.6833230249747106,-0.35124944150208665,-1.6261382336665655,0.6321400174465065,-0.5968978809520271,0.5121993703803951
changer,-0.6015524394813987,-0.014654190147221824,-0.004226442203553983,-0.18592440487912554,-0.4457874737216048,-0.7855487306022416,-0.5352551572830876,-1.1715172823697195,1.0834278208323318,-0.43314613545546427,-0.557931562037868,-0.8959628185958355
chap,1.444833566426695,0.7121882914812369,0.18645411942053236,0.7375402835558247,1.4218880244361132,0.11731625272157198,-0.6443314207320359,0.9181976293591289,-0.5765763575449633,0.3804193297594691,-0.4828953028767549,0.2633300895065987
character,0.6788486245512407,-0.6275334953896463,-0.1358982057656234,0.6928802487000114,1.8821184968715898,-0.27864700243757246,-0.044612092657610666,0.6781854809811892,0.20709959382839882,1.3130447580955302,0.49970426484483865,1.722589735005343
charmer,1.123353866191644,-1.0997940942629951,0.21618649897182216,-0.12825013580432995,1.0361151590944782,-0.9110254814798988,0.18632970320625902,-1.28593129624254,0.7069124456149003,-0.20489000269857316,-0.9526235082145704,-0.6785426482084056
cheerleader,0.8913513797869832,-0.012184219951102684,-0.6654275809288432,1.1488304235411184,-0.7062986550974395,-0.09503539692590529,-0.34462864832792445,-0.0029259111866311097,1.113290576810428,0.5570593464903568,0.1779436624296074,1.2827535559456242
chemist,-0.27050462577928586,-1.1408288192071399,-1.0168367769086095,0.3077147564913479,0.3402480093854209,-0.7747506996276734,-0.4180610410233334,-0.1010164566958762,-0.6994056480554283,-0.15996402886470712,-0.884006236514962,-0.2537017329442
chicken,-0.8160720777114435,0.21341428956543645,0.9478864796886941,0.18816340492327518,-0.34611924052075893,0.5667163255189364,0.7089033215733336,-0.6353713953647288,1.8114123553191899,1.0761700567173476,0.8119327510649019,1.3141096708616293
chief,-1.7156354889804943,-0.8384959484723362,-1.1068725453169113,0.6450878523755431,-2.01198977002909,-0.674860611725153,0.17595204856308244,0.26888403794845717,-1.1043213448405096,0.5083357690852772,-0.1049306809912271,-0.7830068633695502
chieftain,0.9480756201422268,0.3309912851014326,0.34792774675344207,1.4452187192067238,0.5068848636597632,0.026741068476999537,0.08281463140431145,1.2197054505886094,0.22152168200564723,1.1329998246791186,0.7186365338914691,0.5189222189478468
child,1.1317081191029217,-0.9530902067082528,0.6666682189476586,0.7798725706625628,0.4092529730049559,-2.3811368466132303,0.7715154981906567,0.7334172766254998,0.5456500633374082,-0.0193884393783127,-0.29010347712681334,0.5604671971168846
choreographer,0.5087752971452482,-1.5732163090057991,0.1401213989638424,-1.61363472128106,0.20675307566714807,-1.9877888159664012,0.9293348172605855,-1.1282705367799948,-0.39570557907264514,-0.6305515345829188,0.2008420361387172,-1.1008007346538609
chum,-0.38661705739557534,0.9248894456165813,0.9014555885157909,0.58356590690821,0.09273890705061191,-0.3417720560591816,0.1597267174942107,0.10270186557819387,0.9697498229645151,1.0317658599132182,-0.06187822057388182,0.05228386724082939
