Noun,Simple_s,Simple_p,SubjRelClause_s,SubjRelClause_p,SentComp_s,SentComp_p,PP_s,PP_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
consumer,0.007529495325927568,-0.15678460237649447,1.6411055969565835,-0.5626612321601474,0.8638402910377436,-0.8309675650510819,0.3119401035135896,0.33673813183043827,0.9962049701821186,0.4278816794463268,0.8639696070150383,0.9013909756017577
contemporary,-2.9295196690686356,-0.7020131589076488,-0.9390399207106297,0.7693613515081492,-2.8216886433352837,-0.19141801291170263,-3.353183354956564,0.9858939084297813,-0.8738350267285118,0.37780638820681023,0.18343170065062372,0.35695472169631126
contender,0.30942580131030567,0.19819603761557147,0.49964930382082007,1.949063941356746,1.5492176913048707,0.5764627106632899,-0.2423936555397114,-0.27941997255565393,0.5188336827112272,0.10140611065597191,1.1300397705895024,0.9768368001149913
contestant,1.7657278176009166,1.2169735280091503,3.8356853218194695,1.4596803171148434,0.7454696050124813,0.26140686568022914,1.6508602630419054,1.3886524705886034,3.137033490172255,1.313252386319424,3.1067585394675925,0.6951873031886984
contractor,0.5580921231386602,-0.5958870136508957,0.6470849302721655,-0.003197288815661642,0.18343630834653207,-0.5732166724133834,-0.2681301085185296,-0.3839781165649227,1.3604918617377724,0.18244805862653163,0.9185835692734176,-0.18511148305932862
controller,0.7779262101337121,0.5177509369733219,0.8714841321406037,-0.1995791038211792,1.3176697905324195,0.7306072472574667,0.039750970149216296,0.18433709172591145,1.8196238722023381,0.2061486688817079,1.7431533738878726,1.0154343015927452
coon,-1.0784909088886028,-1.3731570302091298,-1.171586273861984,0.16770748281405137,-0.8690320874911137,-0.42035417338296177,-0.2006597420897671,0.6524759044022819,-0.5783171211048951,0.5363991633309264,-0.20061569688659697,-1.2589249721539502
copycat,-1.594918378642077,1.3437357534704122,-1.219365962325664,1.7663715953235923,-1.113649555976235,2.279968632786473,-1.7512013440872645,-0.2466398849372561,-0.5188214760841663,1.5635798908786822,-1.4196031806483562,1.7264209322839354
cosmonaut,-0.50967560732358,0.29758469285912154,-0.13394401631719066,-0.7680780676184492,-1.1257152802527681,0.10165527296255265,0.2734126274374561,-0.16521158749972487,-1.1712773527986315,0.043435541878915296,-0.5974023388593228,-1.1325068494288195
cottager,0.5598099809082007,1.2911287403352663,0.02452796909894231,0.09405476472272689,-0.5148335117165381,-0.3890377954645528,1.0730991833990777,1.7271001884173627,0.12575564922281246,0.9598874562342874,0.07001720105579719,0.4324753504789171
counter,-0.5530928299605932,0.13998003721435323,-0.08507093198314315,1.1116974539113453,-1.6752455905045684,-0.39282613963306634,-0.9739049869767684,-2.0754320998337845,0.04456210399407344,-0.4712456946069146,-0.8122720527435705,-0.09666769943940685
cousin,-0.07689461605627952,0.054996446534955924,0.39791894223139546,-0.29513157874609286,-0.20836067869821806,0.1513486120027391,0.3886481579808492,0.671350585762811,0.9379494509170616,0.24978810358303632,1.2934608122879667,-0.9542825737026789
crab,-0.7490544360405538,0.7201852351372722,-1.6237724405997687,-0.2967622049676302,0.003483287547329317,0.6075641761554151,0.11359785167796566,0.8187185044878942,0.17844017812681479,0.863533069013009,0.32700360700846864,-0.11295542688893212
crawler,0.14599906330490414,1.070633371546313,-0.1511479439105488,-0.6002696875659255,0.7827615290467029,1.4219762711417072,0.23884434416588218,0.40856764229068615,0.04578107140382867,1.065363588860691,0.5563485519989719,0.7601594613257419
creator,0.6011007581953596,0.643426967999199,-0.06228647386650279,0.06908610787888946,0.9351324485197963,0.43411661201636076,-0.4388983085003697,0.47583436992195394,0.27053347372826203,-0.8239328998205813,0.2529605117690239,-1.892004440839095
creature,2.1427845918047077,-0.11826353634442818,0.7742402690874999,-0.6043859732919918,1.9394164121148512,-0.36749062050850456,1.5680439737085465,0.7481960860732992,0.9913009804204251,0.528168879145232,1.2643703764084018,0.5567798659832315
creditor,1.2734348162889932,-0.1807388282426858,1.0382659298841184,1.1738831731393031,0.6685564846458176,0.23713207200593167,0.048851625736520514,0.09226382190550395,1.4869017876945767,0.6899041662647529,-0.4557518284299178,0.4929398849579445
cripple,-0.0067631466971648955,-0.4368541790667341,-0.1421276235092157,-1.4011096802892116,-0.6216469649611268,-1.0045854910113234,-0.1758505113408909,0.145776738100104,-1.2755820736147565,0.4826422206204515,-0.9171799221904252,-0.41460609399111936
crony,-0.9748298891998292,0.9212275687484053,-0.9646822062002505,1.2881490818403738,-0.1677049004907391,0.3373503921851169,-0.520789518393396,0.7567617883398334,0.8520947305310748,1.0963301815989288,0.7261640242102501,1.329817911232641
crossbreed,-0.994816267291811,-1.1631254188071172,-0.3889824801362338,-0.5867284958071503,0.4960866116698719,0.8058826539047843,-0.7959177340808036,-1.481556161661641,-0.3218781171382705,0.2801967940649449,0.11029700872867038,0.8226786461960034
crusader,-0.9464865872011357,-1.122024606404071,-0.9934588394598147,-0.9796588646622038,-0.0061137500204896805,-0.5040258103707226,-0.3249671862154289,-0.7581154322973767,-1.2097417964090047,-1.4557713939791972,-0.11627452823545109,-1.8682927433975243
cultist,-0.23025180216921073,-0.958125321126171,1.1035691593894006,-1.4374683023349968,-0.572522706011337,-0.608729303212216,0.7101356577551499,0.03729465277116292,1.3151544274192228,-1.2139041034625198,0.6838272089105955,-1.2957672263763915
dancer,1.8555260994794973,1.1368992563181364,0.2320395176521085,-0.2330156327626295,0.8826779068748825,0.6812268266209311,1.8686535598818528,1.3733267523887989,0.8861483060978704,1.3239858138107659,1.0496436405029084,0.7157657181527041
debater,1.859557307285195,0.6789613386176904,0.5123884168140391,1.3174207780709604,1.8239178462001366,-0.5131184854665356,1.8665965958875463,1.0468127144910617,0.902258845094016,-0.9907993335981147,0.2308933261680539,-0.5907543644856837
defender,1.3909045791666654,0.34695957361834223,-0.9646685744374077,2.0771310847463966,0.9455276402588111,-0.47621826741696394,0.750945739465059,0.8625580371190236,-0.071342534209234,0.5142793214879566,-0.17989284528882693,0.5625324399438612
deist,-1.9263116062395698,-0.0669053299257015,-0.35319741624081347,0.0898350208414769,-1.8311894656313945,-0.02540424662579366,-0.9328494952819625,0.02394608382595434,-0.40608563075621007,-0.39297344433474,-1.5620518400898624,-0.35003842970102894
demigod,-0.0781806503449163,0.09835180709884452,-0.7887712655837298,-0.2525379092657209,0.821457440879424,-0.31823907189188294,-0.10452015502905186,-0.13020255917966667,-0.7587866629820461,0.7412448647684937,0.49731746342808125,0.30216160248639734
demon,0.22775516049806258,0.25494597791935175,1.0472609207901913,-0.8060980108891969,-0.3586311579790824,0.22559755744981158,1.2850271723492233,0.6052653131750153,0.7295933643272852,-0.09539853471248695,0.41180846418235817,0.18296794227877655
denier,-0.6395038348325791,2.560348387371409,-0.2532869629694671,2.0507451623118813,0.20887125002832102,3.029342868698131,0.6427032093662839,1.3184745130810809,0.5285892240967593,-3.0898817866025485,-0.8201642740453031,2.158161266936488
denizen,0.8742203665021954,0.9908292616838715,0.5354847585041088,0.7453151480683049,0.7996794227091777,0.19446305523309693,1.383354197015786,0.9639576959276666,-0.01149743619941651,0.8763922700964373,0.18467789986859737,-0.1943152134633359
descendant,-0.08919268751696856,-0.417157512046435,1.2042499395041664,0.17263684597411222,1.3090218771647444,0.8504106120227714,-0.20451921275317542,0.507520243773604,0.8786009068742594,0.25853407664628847,0.5573769364882856,0.004748370612109225
descendent,-0.20643274039128096,-0.1280529234790329,0.07464777167512662,0.6018776553127118,0.6779963039246555,0.806031436988681,-0.3991811295965323,0.5136448079335901,-0.007072635016314138,0.3237744630797864,-0.8496368077571994,-0.8308247755251408
deserter,-0.8230613054104171,-0.9479921575439898,-1.0102366768571736,-1.2813326016238547,-0.6040349945465998,-0.5684116947240823,-0.6230542444814987,-0.12365510642411437,-2.4010188880298706,-1.0719251123622024,-1.7103558302087518,-0.13432569781368334
designer,0.39032829877705993,-0.15154552626301535,0.7316676263700996,0.39980754426659,0.3769864106571589,-0.10765682439224696,0.7370302678400074,0.14285930320904192,1.2462616456446818,-0.48403620601503666,1.7628319073885073,-1.2829954159959955
developer,0.3976202661412546,-0.6640568844674667,1.974450990612393,0.1672542921886908,0.9799622349993478,-0.3050465935400609,-0.5204952765394013,-0.9110203156829005,1.7505039219416916,-0.6667243703242202,0.441763397583061,-1.3352678029169809
devotee,1.8438610661549508,1.1354777181101154,1.1544481747250388,-0.6666045199761406,1.301631755411091,0.9428076144293989,1.546060916601707,1.4509609251966133,0.23356241620895865,-0.6216243881959749,-0.33428048280891237,0.9385587635315261
dictator,0.9916103240126923,-0.6990898139656162,0.4096362368303009,-0.581056407326841,1.5383502192234277,-0.7762228514410628,0.45167639073876076,-0.36351905098306936,-0.02441550691846671,1.3839124468173574,0.4279192335216716,1.129948602091944
diploid,-2.0638395343664624,0.2632271613452649,-2.282559075082125,-0.14607098582753797,-2.3285869543870454,0.9846483903912879,-2.3503673502778906,-0.046223958695205104,-1.0012352326143394,0.40585797063137646,-1.239888414935174,-0.8392823056608758
director,1.1974488699235628,0.06569017219558884,-0.30082763092617426,-0.32379333386314735,0.6066855074643893,-0.03967541204700477,0.4872825623870213,0.7444277816105329,-0.35639299038135386,-0.4948855078603663,0.009501677801684594,-0.16868665967637017
disciple,1.4897238369196923,0.05567856430749027,2.8421501413105004,-0.9150616212701954,0.6481257214561278,-0.8171996533476857,1.9677434853063827,0.4338809800185825,1.1765461326893232,-0.2412833940032043,-0.2739715958785783,-1.1977387407533127
discoverer,0.19105967195214657,-0.09114119396463462,-1.6079853670169342,-0.18881079326650535,0.03037378557371946,-0.058143290098026684,-0.8313460210247812,-0.09886050519513763,-1.2038553293695324,-2.99814949261678,-0.5710407189218993,-2.230296613141779
dissenter,0.780069059738944,1.7359327731294205,0.8093686687912793,1.3742263131332393,0.7365839105137562,1.1494664168486652,1.2569391801455692,1.3352311594397328,-0.4976848443052794,-3.14281154281956,-0.47948655942894625,-0.5859619358982265
distributor,0.14805182596067923,-0.039613477600012444,0.9240760099275707,-0.8185257908255492,0.41098435590530924,0.5075303241854228,-0.9302149144004052,-0.5266255993127612,1.3757520540799917,0.37132082512709985,1.2347668525030147,0.3290600747796801
